game_age,owners_mean,total_reviews,positive_ratio,num_languages,num_genres,windows,mac,linux,dlc_count,genre_Indie,genre_Action,genre_Adventure,genre_Casual,genre_RPG,genre_Strategy,genre_Simulation,precos_categorizados
1,10000.0,6,1.0,1,4,1,0,0,0,1,1,0,0,0,1,1,medio_alto
3,10000.0,7,0.7142857142857143,12,5,1,0,1,1,1,1,1,1,0,0,0,gratuito
2,10000.0,17,0.8235294117647058,6,6,1,1,1,0,0,1,1,1,0,0,0,gratuito
3,10000.0,59,0.847457627118644,2,2,1,0,0,1,0,0,0,0,1,1,0,medio_alto
4,35000.0,73,1.0,9,3,1,1,1,0,1,0,0,1,0,1,0,medio_alto
10,35000.0,106,0.5849056603773585,1,4,1,0,1,0,1,1,0,0,1,1,0,medio_baixo
12,1500000.0,15436,0.9227131381186836,18,1,1,1,0,6,0,0,0,0,0,0,1,alto
1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
6,10000.0,0,0.0,1,2,1,0,0,0,0,1,0,1,0,0,0,medio_baixo
1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
1,0.0,0,0.0,1,2,1,0,0,0,0,0,0,1,0,0,0,gratuito
1,10000.0,0,0.0,4,1,1,0,0,0,0,0,0,1,0,0,0,medio_baixo
4,10000.0,15,0.9333333333333333,1,1,1,1,1,0,1,0,0,0,0,0,0,medio_baixo
1,0.0,0,0.0,1,4,1,0,0,0,1,0,1,0,1,0,0,alto
5,10000.0,13,0.5384615384615384,1,4,1,0,0,0,1,1,1,1,0,0,0,baixo
1,0.0,0,0.0,43,3,1,0,0,0,1,1,1,0,0,0,0,alto
5,10000.0,8,1.0,1,4,1,0,0,0,1,1,1,0,1,0,0,medio_alto
5,10000.0,0,0.0,1,2,1,0,0,1,1,0,0,1,0,0,0,medio_alto
2,10000.0,175,0.9714285714285714,1,3,1,0,1,0,1,1,0,0,1,0,0,baixo
8,10000.0,5,0.2,1,3,1,0,0,0,1,1,0,0,0,1,0,baixo
6,10000.0,1,0.0,1,2,1,0,0,0,0,0,0,1,0,1,0,alto
5,10000.0,37,0.7297297297297297,3,1,1,0,0,0,0,0,0,0,0,0,1,medio_alto
3,10000.0,22,0.8636363636363636,1,2,1,1,0,0,1,0,1,0,0,0,0,alto
5,150000.0,73,0.3835616438356164,1,5,1,0,0,0,1,0,0,0,1,0,0,gratuito
9,35000.0,61,0.4262295081967213,1,2,1,0,0,0,1,0,0,1,0,0,0,baixo
7,10000.0,8,0.375,2,1,1,0,0,0,1,0,0,0,0,0,0,baixo
2,0.0,0,0.0,103,3,1,0,0,0,1,0,0,1,0,0,1,baixo
5,75000.0,214,0.8504672897196262,3,3,1,0,0,0,0,1,1,0,0,0,0,gratuito
5,10000.0,8,0.625,1,2,1,0,0,0,0,0,1,1,0,0,0,medio_alto
1,10000.0,0,0.0,1,3,1,0,0,2,1,0,1,0,1,0,0,alto
1,10000.0,12,0.9166666666666666,12,4,1,0,0,0,1,1,1,0,1,0,0,medio_alto
2,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
4,75000.0,804,0.8159203980099502,15,3,1,0,0,0,0,0,1,0,1,1,0,medio_alto
7,10000.0,0,0.0,29,3,1,0,0,0,1,0,0,1,0,1,0,baixo
2,35000.0,6,0.5,1,3,1,0,0,0,1,1,1,0,0,0,0,alto
10,75000.0,734,0.8337874659400545,1,3,1,0,0,0,1,1,0,0,0,1,0,medio_alto
4,10000.0,12,1.0,11,4,1,1,1,0,1,0,1,1,0,1,0,medio_baixo
6,10000.0,1,0.0,1,5,1,0,0,0,1,1,1,1,0,0,0,medio_alto
5,10000.0,37,0.6216216216216216,1,3,1,0,0,0,1,0,0,1,0,1,0,gratuito
1,0.0,0,0.0,1,3,1,0,0,0,1,0,1,1,0,0,0,medio_alto
1,10000.0,1,1.0,2,4,1,0,0,0,0,0,0,1,1,1,1,medio_alto
2,75000.0,2048,0.876953125,8,2,1,0,0,19,0,0,0,1,0,1,0,medio_alto
6,75000.0,452,0.7721238938053098,6,3,1,0,0,1,0,1,0,0,1,1,0,alto
9,3500000.0,114,0.6929824561403509,4,2,1,1,0,0,1,0,1,0,0,0,0,baixo
1,10000.0,51,0.7254901960784313,8,2,1,0,0,0,1,0,1,0,0,0,0,medio_baixo
10,10000.0,12,0.8333333333333334,1,2,1,0,0,0,0,0,1,1,0,0,0,medio_alto
2,35000.0,910,0.6626373626373626,9,1,1,0,0,4,0,1,0,0,0,0,0,alto
5,0.0,0,0.0,1,3,1,0,0,0,0,1,0,0,0,0,0,gratuito
2,35000.0,1165,0.959656652360515,5,3,1,0,0,1,0,1,1,0,1,0,0,alto
9,35000.0,350,0.94,6,4,1,0,0,3,1,1,1,1,0,0,0,alto
3,10000.0,5,1.0,1,1,1,0,0,1,0,0,1,0,0,0,0,baixo
2,0.0,0,0.0,1,3,1,0,0,0,1,1,0,0,0,0,0,gratuito
7,10000.0,22,0.7272727272727273,1,3,1,0,0,0,1,0,1,1,0,0,0,baixo
13,10000.0,1926,0.9532710280373832,1,3,1,0,0,0,1,1,1,0,0,0,0,baixo
1,0.0,0,0.0,1,1,1,0,1,0,1,0,0,0,0,0,0,medio_alto
5,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
4,750000.0,6539,0.9528979966355712,1,3,1,0,0,0,1,1,0,0,0,0,0,alto
2,10000.0,13,1.0,1,3,1,0,0,0,1,1,1,0,0,0,0,baixo
7,10000.0,14,0.8571428571428571,12,1,1,0,0,0,1,0,0,0,0,0,0,gratuito
8,10000.0,0,0.0,1,3,1,1,1,0,1,1,0,1,0,0,0,medio_baixo
11,35000.0,41,0.8292682926829268,1,3,1,1,0,0,1,0,0,1,0,1,0,medio_alto
4,0.0,0,0.0,1,2,1,0,0,0,1,0,0,0,0,0,1,gratuito
4,10000.0,0,0.0,1,4,1,0,1,0,1,0,1,1,0,0,1,medio_baixo
2,10000.0,35,0.8285714285714286,7,4,1,0,1,0,0,1,1,0,0,0,1,baixo
3,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
9,10000.0,38,0.3157894736842105,2,3,1,0,0,0,0,1,1,0,1,0,0,alto
5,10000.0,0,0.0,1,3,1,0,0,0,1,0,0,1,1,0,0,baixo
19,3500000.0,30931,0.9416766350910091,5,2,1,0,0,0,0,1,0,0,1,0,0,medio_alto
2,10000.0,115,0.8347826086956521,2,4,1,0,0,0,0,0,0,0,0,0,1,alto
5,10000.0,5,1.0,10,3,1,1,1,0,1,0,0,1,0,1,0,medio_alto
9,750000.0,22,0.5454545454545454,1,2,1,0,0,0,1,0,1,0,0,0,0,medio_baixo
9,35000.0,522,0.7662835249042146,4,2,1,0,0,0,0,0,0,0,0,0,0,alto
3,10000.0,9,0.8888888888888888,5,1,1,1,1,0,0,0,0,0,0,1,0,medio_baixo
1,0.0,0,0.0,5,6,1,0,0,0,1,0,0,1,1,1,1,medio_baixo
11,3500000.0,11316,0.7112937433722163,13,5,1,0,0,0,0,1,1,0,0,1,0,gratuito
6,10000.0,4,1.0,1,3,1,0,0,0,1,0,0,1,0,0,1,baixo
6,35000.0,55,0.7636363636363637,2,2,1,0,1,1,1,0,1,0,0,0,0,baixo
2,10000.0,16,0.875,5,3,1,0,0,1,1,0,1,1,0,0,0,medio_baixo
10,10000.0,7,0.14285714285714285,1,2,1,0,0,0,0,0,1,0,0,0,0,alto
2,10000.0,0,0.0,18,2,1,0,0,0,0,0,0,0,0,0,0,baixo
9,10000.0,13,0.6923076923076923,5,2,1,0,0,0,1,0,0,1,0,0,0,medio_alto
2,10000.0,0,0.0,1,2,1,1,1,0,1,0,0,0,1,0,0,medio_baixo
2,10000.0,1,1.0,1,2,1,0,0,0,1,1,0,0,0,0,0,medio_baixo
9,35000.0,33,0.7878787878787878,1,1,1,0,0,0,0,0,0,0,0,1,0,alto
6,350000.0,1157,0.8729472774416595,5,5,1,0,0,0,1,0,1,1,0,1,1,baixo
6,10000.0,171,0.7134502923976608,15,1,1,0,0,0,0,1,0,0,0,0,0,alto
1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
9,10000.0,9,0.8888888888888888,27,2,1,0,0,0,1,0,0,1,0,0,0,alto
1,0.0,0,0.0,103,1,1,0,0,0,0,0,0,1,0,0,0,baixo
8,10000.0,56,0.2857142857142857,3,4,1,0,0,0,0,0,0,0,0,0,0,medio_baixo
4,10000.0,0,0.0,2,7,1,0,0,0,1,0,0,1,1,0,0,gratuito
14,35000.0,53,0.6226415094339622,1,3,1,0,0,0,1,0,1,0,1,0,0,alto
1,10000.0,0,0.0,1,4,1,0,0,0,1,1,0,1,0,0,0,baixo
1,0.0,0,0.0,1,3,1,0,0,0,1,0,0,1,0,0,0,gratuito
10,350000.0,5475,0.8158904109589041,9,7,1,1,1,1,1,1,1,1,1,1,1,baixo
4,10000.0,30,0.9666666666666667,1,2,1,0,0,0,1,1,0,0,0,0,0,alto
8,10000.0,73,0.589041095890411,1,1,1,0,0,0,0,1,0,0,0,0,0,medio_alto
7,10000.0,78,0.8333333333333334,1,3,1,1,1,0,1,0,0,1,0,0,0,gratuito
2,10000.0,0,0.0,1,2,1,0,0,0,1,0,0,1,0,0,0,medio_alto
1,10000.0,0,0.0,1,2,1,0,0,1,0,0,0,0,1,0,1,medio_alto
7,10000.0,0,0.0,1,4,1,0,0,0,0,1,1,0,1,0,0,medio_alto
4,10000.0,7,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,baixo
13,1500000.0,15562,0.9269374116437475,9,1,1,1,1,1,1,0,0,0,0,0,0,medio_baixo
9,10000.0,82,0.9512195121951219,1,2,1,1,1,0,1,0,0,0,0,0,0,medio_alto
8,350000.0,2278,0.5114135206321334,3,5,1,0,0,1,1,1,0,1,0,1,0,baixo
1,0.0,0,0.0,10,1,1,0,0,0,0,0,0,0,0,1,0,alto
8,10000.0,12,0.5,1,4,1,0,0,0,1,0,1,1,0,1,0,alto
5,10000.0,27,0.5185185185185185,1,5,1,0,0,18,1,0,1,1,0,1,0,gratuito
15,35000.0,1,1.0,6,3,1,0,0,0,1,0,1,1,0,0,0,baixo
5,10000.0,11,0.6363636363636364,2,1,1,0,0,0,0,0,0,0,1,0,0,alto
3,10000.0,0,0.0,1,2,1,0,0,0,1,1,0,0,0,0,0,medio_baixo
5,10000.0,1,1.0,2,2,1,0,0,0,1,0,0,1,0,0,0,medio_alto
1,10000.0,0,0.0,2,5,1,0,0,0,1,1,1,1,0,0,1,alto
1,10000.0,18,0.6111111111111112,11,4,1,0,0,0,1,0,0,1,0,0,0,baixo
2,10000.0,1,1.0,2,1,1,0,0,0,0,0,0,1,0,0,0,baixo
3,10000.0,431,0.7726218097447796,9,5,1,0,0,4,1,1,1,0,1,0,1,alto
2,10000.0,94,0.9468085106382979,3,3,1,0,0,0,1,0,1,0,1,0,0,alto
2,0.0,0,0.0,1,1,1,1,0,0,1,0,0,0,0,0,0,gratuito
1,10000.0,1,1.0,1,2,1,0,0,0,0,0,1,0,1,0,0,baixo
7,10000.0,0,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,medio_alto
3,10000.0,3,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,alto
9,35000.0,2,0.5,2,2,1,0,0,0,0,0,0,0,0,1,1,medio_baixo
2,10000.0,54,0.9814814814814815,1,3,1,0,0,0,1,0,1,0,1,0,0,medio_baixo
3,10000.0,30,0.16666666666666666,1,4,1,0,0,0,1,1,1,1,0,0,0,baixo
2,10000.0,15,0.8666666666666667,2,2,1,0,0,0,1,0,0,1,0,0,0,alto
5,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
3,0.0,0,0.0,1,4,1,0,0,0,1,0,0,1,1,0,0,gratuito
8,10000.0,93,0.7204301075268817,2,5,1,0,0,0,1,1,1,0,0,0,0,gratuito
2,10000.0,2,0.5,1,2,1,0,0,0,0,0,0,0,0,0,1,medio_alto
1,0.0,0,0.0,1,5,1,0,0,0,0,1,1,1,0,1,0,gratuito
2,10000.0,72,0.7638888888888888,6,3,1,0,0,0,1,1,1,0,0,0,0,medio_baixo
1,0.0,0,0.0,1,4,1,0,0,0,1,0,0,0,1,0,1,gratuito
5,10000.0,23,0.6521739130434783,1,4,1,0,0,0,1,1,0,1,0,0,1,medio_baixo
5,75000.0,13,0.8461538461538461,1,5,1,0,0,0,1,1,0,1,0,1,1,gratuito
4,10000.0,1,0.0,7,4,1,1,1,0,1,0,0,0,0,1,1,alto
1,10000.0,0,0.0,1,2,1,0,0,0,0,0,0,1,0,0,0,alto
1,10000.0,33,1.0,2,2,1,0,0,0,1,1,0,0,0,0,0,medio_baixo
1,35000.0,1168,0.684931506849315,10,1,1,0,0,0,0,1,0,0,0,0,0,alto
3,10000.0,4,1.0,1,4,1,0,0,0,1,1,1,1,0,0,0,baixo
6,10000.0,97,0.6597938144329897,2,4,1,1,1,0,1,0,1,0,1,1,0,alto
8,35000.0,35,0.7142857142857143,1,5,1,0,0,0,0,1,1,1,0,0,0,gratuito
1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
1,10000.0,0,0.0,13,1,1,0,0,0,0,0,0,0,0,0,0,alto
3,75000.0,90,0.9222222222222223,1,4,1,1,1,1,1,0,1,0,1,0,0,baixo
4,10000.0,11,0.7272727272727273,2,3,1,0,0,0,1,0,0,1,0,0,0,gratuito
1,10000.0,7,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,medio_alto
3,75000.0,1757,0.9396698918611269,2,3,1,0,0,0,1,0,1,0,1,0,0,alto
14,75000.0,258,0.6782945736434108,1,3,1,1,1,0,1,1,0,0,0,1,0,medio_alto
5,10000.0,10,0.4,1,3,1,0,0,0,0,0,1,0,0,0,1,alto
2,0.0,0,0.0,1,4,1,0,0,0,1,1,1,0,0,0,0,gratuito
2,10000.0,0,0.0,2,3,1,0,0,0,1,1,0,1,0,0,0,alto
7,10000.0,0,0.0,2,2,1,1,1,0,1,0,0,1,0,0,0,medio_baixo
1,10000.0,0,0.0,12,5,1,0,0,0,1,0,1,0,1,1,1,medio_alto
4,10000.0,6,0.6666666666666666,11,2,1,0,0,0,0,1,1,0,0,0,0,medio_baixo
4,0.0,0,0.0,2,4,1,0,0,3,1,0,0,0,0,1,1,gratuito
1,0.0,0,0.0,3,2,1,1,0,0,0,0,1,1,0,0,0,alto
3,10000.0,23,0.7391304347826086,4,5,1,0,0,0,1,0,1,0,0,0,1,baixo
1,10000.0,454,0.7158590308370044,9,3,1,0,0,0,1,1,1,0,0,0,0,alto
2,10000.0,8,0.875,2,3,1,0,0,0,1,1,0,0,0,0,0,gratuito
5,10000.0,1,1.0,5,1,1,0,0,0,1,0,0,0,0,0,0,baixo
4,10000.0,0,0.0,1,2,1,0,0,0,1,0,0,1,0,0,0,baixo
1,10000.0,0,0.0,27,2,1,1,1,0,1,0,0,0,0,0,1,baixo
1,10000.0,0,0.0,16,4,1,0,0,0,1,1,0,1,0,0,1,medio_baixo
3,10000.0,0,0.0,1,2,1,0,0,2,1,0,0,1,0,0,0,baixo
1,10000.0,0,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,medio_baixo
17,1500000.0,16044,0.9571802543006731,4,1,1,0,0,0,0,1,0,0,0,0,0,medio_alto
1,10000.0,0,0.0,1,3,1,0,0,0,1,0,1,1,0,0,0,medio_baixo
3,0.0,0,0.0,1,4,1,0,0,0,1,1,1,0,1,0,0,gratuito
8,10000.0,3,0.6666666666666666,1,2,1,0,0,0,0,0,1,1,0,0,0,medio_alto
2,0.0,0,0.0,103,1,1,0,0,0,0,1,0,0,0,0,0,baixo
2,10000.0,9,0.6666666666666666,1,3,1,0,0,0,1,0,1,1,0,0,0,baixo
9,10000.0,13,0.6153846153846154,9,6,1,1,0,0,1,1,1,1,1,1,0,medio_alto
10,350000.0,646,0.7863777089783281,4,3,1,1,1,0,1,0,1,1,0,0,0,medio_alto
2,10000.0,1,1.0,1,5,1,0,0,1,1,1,1,0,1,0,0,medio_baixo
8,10000.0,36,0.75,1,3,1,0,0,1,1,0,1,0,0,0,1,medio_alto
2,10000.0,17,0.9411764705882353,5,3,1,1,1,0,1,0,0,1,0,0,0,gratuito
6,35000.0,9,0.4444444444444444,1,2,1,0,0,0,0,0,1,0,1,0,0,baixo
1,10000.0,1,1.0,1,3,1,0,0,1,1,0,1,0,0,0,1,alto
3,0.0,0,0.0,1,2,1,0,0,1,1,1,0,0,0,0,0,gratuito
6,10000.0,4,1.0,1,3,1,0,0,0,1,1,0,0,1,0,0,alto
3,10000.0,44,0.8636363636363636,4,1,1,0,0,0,0,0,1,0,0,0,0,medio_baixo
1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
1,10000.0,0,0.0,1,2,1,0,1,0,0,0,1,0,1,0,0,medio_alto
1,0.0,0,0.0,3,2,1,1,0,0,0,0,1,1,0,0,0,medio_alto
9,75000.0,395,0.6151898734177215,1,5,1,1,1,0,1,0,1,1,0,0,0,gratuito
3,75000.0,43,0.9767441860465116,6,4,1,0,0,0,1,1,0,1,0,0,0,alto
1,10000.0,0,0.0,1,10,1,0,0,0,1,0,0,1,0,1,1,medio_alto
6,10000.0,19,0.8421052631578947,1,1,1,0,0,0,0,0,0,1,0,0,0,gratuito
5,0.0,0,0.0,7,3,1,1,1,0,1,0,1,0,0,0,0,gratuito
1,0.0,0,0.0,1,3,1,0,0,0,1,1,0,1,0,0,0,medio_alto
7,10000.0,1,1.0,1,2,1,0,0,0,1,1,0,0,0,0,0,baixo
7,10000.0,0,0.0,2,2,1,0,0,0,1,0,0,1,0,0,0,medio_alto
4,10000.0,4,0.75,1,1,1,0,0,0,0,0,0,0,0,0,1,medio_baixo
3,35000.0,30,0.9,1,2,1,0,0,0,0,0,0,0,1,0,0,alto
5,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
5,350000.0,4,0.75,1,2,1,0,0,0,1,0,0,1,0,0,0,baixo
4,10000.0,14,0.8571428571428571,103,1,1,0,0,0,0,0,1,0,0,0,0,baixo
5,10000.0,4,0.25,1,4,1,0,0,0,1,1,1,0,1,0,0,baixo
10,350000.0,321,0.6884735202492211,1,6,1,1,1,0,1,1,1,0,1,0,0,gratuito
3,10000.0,1,1.0,1,3,1,0,0,0,1,1,1,0,0,0,0,baixo
9,10000.0,9,0.6666666666666666,2,2,1,0,0,0,1,0,1,0,0,0,0,alto
3,10000.0,2,1.0,1,1,1,1,0,0,0,0,0,0,0,1,0,medio_baixo
1,10000.0,7,1.0,1,3,1,0,0,0,0,0,0,1,0,1,1,medio_baixo
5,10000.0,5,1.0,103,2,1,0,0,0,1,0,0,1,0,0,0,medio_baixo
6,75000.0,268,0.917910447761194,2,4,1,1,0,1,1,0,1,1,1,0,0,medio_alto
1,0.0,0,0.0,1,2,1,0,0,0,0,1,0,0,0,0,0,gratuito
1,10000.0,0,0.0,1,3,1,0,1,1,1,1,1,0,0,0,0,medio_baixo
2,10000.0,0,0.0,1,4,1,0,0,0,1,1,1,0,1,0,0,medio_alto
3,35000.0,360,0.7416666666666667,11,3,1,0,0,2,1,0,0,0,0,1,1,alto
2,10000.0,1,0.0,1,2,1,0,0,0,0,0,0,1,1,0,0,baixo
3,10000.0,10,0.2,1,5,1,0,0,0,1,1,1,1,1,0,0,alto
2,10000.0,0,0.0,2,4,1,0,0,0,1,0,0,1,1,1,0,baixo
2,10000.0,6,0.8333333333333334,1,2,1,0,0,3,0,0,1,0,0,0,0,gratuito
2,10000.0,68,0.8676470588235294,3,2,1,0,1,0,1,0,0,0,1,0,0,medio_alto
4,10000.0,2,1.0,2,6,1,0,0,0,1,1,1,1,1,1,0,baixo
3,10000.0,12,0.6666666666666666,1,5,1,0,0,0,1,1,1,1,0,0,1,baixo
3,75000.0,492,0.8516260162601627,14,2,1,0,0,3,0,1,1,0,0,0,0,alto
4,10000.0,2,1.0,1,2,1,0,0,0,1,0,0,1,0,0,0,medio_baixo
2,10000.0,19,0.8947368421052632,1,2,1,0,0,0,0,0,0,0,0,0,0,alto
1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
8,10000.0,24,0.5833333333333334,1,3,1,0,0,0,1,0,0,1,0,0,1,baixo
2,10000.0,4,1.0,10,3,1,0,0,0,1,0,0,1,0,1,0,medio_baixo
4,10000.0,18,0.8333333333333334,1,3,1,0,0,0,1,0,1,0,0,0,1,medio_alto
4,10000.0,13,1.0,1,6,1,0,0,0,1,1,0,1,0,1,1,alto
8,10000.0,0,0.0,1,3,1,0,0,0,1,1,0,0,0,0,0,alto
2,0.0,0,0.0,1,3,1,0,0,0,0,0,0,1,1,0,0,gratuito
11,150000.0,550,0.5872727272727273,1,4,1,0,0,3,0,0,1,0,1,0,0,gratuito
9,10000.0,1,0.0,1,2,1,0,1,0,1,0,0,1,0,0,0,baixo
6,1500000.0,22750,0.773010989010989,11,3,1,0,0,5,0,1,1,0,0,0,0,medio_alto
2,10000.0,47,0.8085106382978723,8,6,1,0,0,0,1,1,1,1,0,0,0,gratuito
5,10000.0,6,0.3333333333333333,1,4,1,0,0,0,1,1,1,0,0,0,0,medio_alto
3,35000.0,13,1.0,1,2,1,0,0,0,0,0,0,1,0,1,0,medio_alto
1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
1,10000.0,0,0.0,1,8,1,0,0,0,1,1,1,1,1,1,1,medio_baixo
7,150000.0,3961,0.9555667760666499,1,2,1,0,0,0,0,1,0,0,0,0,0,medio_alto
2,10000.0,52,1.0,5,3,1,1,1,2,1,0,0,1,0,1,0,medio_baixo
2,0.0,0,0.0,1,3,1,0,0,27,1,0,0,1,0,0,0,gratuito
2,10000.0,7,0.14285714285714285,1,2,1,0,0,0,1,1,0,0,0,0,0,medio_alto
2,10000.0,4,0.0,1,4,1,0,0,0,0,1,0,0,0,0,1,medio_baixo
1,10000.0,0,0.0,1,4,1,0,0,1,1,0,1,1,0,0,1,baixo
3,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
7,10000.0,5,0.8,1,3,1,0,0,3,1,1,0,0,0,1,0,medio_alto
2,10000.0,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,alto
2,10000.0,1,1.0,1,3,1,0,0,0,1,1,0,0,0,0,0,medio_alto
1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
5,10000.0,0,0.0,9,5,1,0,0,0,1,1,1,1,1,0,0,medio_alto
7,10000.0,102,0.8333333333333334,1,2,1,0,0,0,1,0,0,1,0,0,0,medio_baixo
1,0.0,0,0.0,1,4,1,0,0,0,1,0,0,1,0,1,0,gratuito
12,75000.0,821,0.761266747868453,1,6,1,0,0,0,1,1,1,1,1,0,0,medio_alto
5,10000.0,6,0.3333333333333333,1,1,1,0,0,0,1,0,0,0,0,0,0,medio_baixo
3,10000.0,0,0.0,3,3,1,0,0,0,0,0,1,0,1,0,1,alto
5,10000.0,45,1.0,11,1,1,0,0,1,1,0,0,0,0,0,0,alto
7,10000.0,5,0.8,1,5,1,0,0,0,1,0,0,1,0,0,1,gratuito
2,10000.0,44,0.9772727272727273,12,4,1,1,1,0,1,0,0,1,0,1,1,medio_baixo
4,10000.0,115,0.9478260869565217,15,3,1,1,1,1,1,1,1,0,0,0,0,medio_alto
1,0.0,0,0.0,1,5,1,0,0,0,0,1,1,0,1,0,0,gratuito
19,3500000.0,6997,0.934686294126054,11,2,1,0,0,0,0,1,0,0,0,1,0,alto
10,35000.0,110,0.7636363636363637,9,3,1,0,0,0,0,0,1,1,0,1,0,baixo
1,0.0,0,0.0,4,4,1,0,0,0,0,1,1,0,1,0,1,alto
5,10000.0,175,0.8628571428571429,1,5,1,0,0,0,1,1,1,1,0,0,1,baixo
4,0.0,0,0.0,2,3,1,0,0,0,1,1,0,0,0,0,0,gratuito
2,10000.0,130,0.7692307692307693,10,4,1,0,0,0,1,0,1,0,0,1,1,baixo
1,10000.0,11,1.0,1,4,1,0,0,0,1,0,1,1,0,0,1,baixo
1,0.0,0,0.0,1,5,1,0,0,0,1,0,1,1,0,0,1,gratuito
1,0.0,0,0.0,1,4,1,0,0,0,0,0,0,1,0,0,0,gratuito
5,0.0,0,0.0,8,7,1,1,1,0,1,1,1,1,1,0,1,gratuito
3,150000.0,4909,0.927072723568955,8,2,1,0,0,0,0,1,1,0,0,0,0,medio_alto
1,10000.0,1,1.0,1,7,1,0,0,0,1,1,1,0,1,0,1,baixo
10,35000.0,100,0.72,5,1,1,0,0,0,0,0,0,0,0,0,0,baixo
2,0.0,0,0.0,1,4,1,0,0,0,1,1,0,1,0,0,0,gratuito
1,10000.0,0,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0,alto
8,10000.0,4,1.0,1,1,1,0,0,0,0,0,1,0,0,0,0,medio_baixo
9,10000.0,164,0.8109756097560976,1,4,1,0,0,0,0,0,1,1,0,0,0,baixo
8,10000.0,37,0.8918918918918919,2,2,1,0,0,0,1,0,0,1,0,0,0,baixo
2,10000.0,13,1.0,4,3,1,0,0,1,1,0,0,0,0,1,1,medio_alto
1,0.0,0,0.0,1,3,1,0,0,0,1,0,0,1,0,0,1,baixo
3,0.0,0,0.0,2,5,1,0,0,0,1,1,1,0,1,0,0,gratuito
12,35000.0,70,0.6714285714285714,1,2,1,0,0,0,0,0,1,0,1,0,0,baixo
4,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
5,10000.0,0,0.0,3,2,1,0,0,0,0,0,1,0,0,1,0,medio_alto
1,35000.0,29,0.9310344827586207,2,4,1,0,0,0,1,0,0,0,0,1,1,medio_alto
8,10000.0,6,0.5,7,4,1,0,1,0,1,0,1,1,1,0,0,medio_baixo
1,10000.0,0,0.0,1,3,1,0,0,1,1,0,0,1,0,1,0,medio_baixo
7,1500000.0,23309,0.7035908876399674,15,2,1,0,0,3,0,1,1,0,0,0,0,alto
13,350000.0,2866,0.7498255408234473,8,2,1,0,0,0,0,1,0,0,1,0,0,baixo
10,35000.0,68,0.75,1,2,1,0,1,0,1,0,0,1,0,0,0,baixo
3,10000.0,24,0.875,1,4,1,1,0,0,1,0,1,0,1,0,0,medio_baixo
1,0.0,0,0.0,15,3,1,0,0,0,1,0,0,1,1,0,0,baixo
6,10000.0,0,0.0,1,2,1,0,0,0,0,1,1,0,0,0,0,medio_alto
